job_id,title,company,contract_type,contract_time,created,location,category,salary_min,salary_max,description
5260314799,Data Engineer,Fusion People Ltd,contract,,2025-06-20T19:16:47Z,"Farringdon, Central London",IT Jobs,117000.0,208000,"Data Engineer - MS Fabric - UK role (WFH) - 6 months initial contract - Top rates - Outside IR35 Major consultancy urgently requires a Data Engineer with experience of MS Fabric (tech stack is Microsoft Fabric, PySpark/RSpark and Github) for an initial 6 months contract (WFH and Outside IR35) who is passionate about building new capabilities from the ground up and want to help explore the full potential of your data platform. As aa Data Engineer you will have hands-on technical ability and expe…"
5277887545,Data Engineer,Brio Digital,permanent,full_time,2025-07-01T16:37:52Z,"Hyde Park, Leeds",IT Jobs,60000.0,60000,"Data Engineer - AWS, Glue | £60,000 | Hybrid (Leeds) Permanent | Data-Driven Projects | Cloud-Native Tech Stack We're looking for a skilled Data Engineer to join a growing data team working on modern, cloud-based solutions. This is a great opportunity to take ownership of ETL pipelines and data infrastructure within a collaborative, forward-thinking environment. You'll play a key role in designing and maintaining scalable data solutions using AWS Glue, contributing to business-critical analytic…"
5292675943,Data Engineer,Tenth Revolution Group,contract,full_time,2025-07-08T23:14:01Z,"Farringdon, Central London",IT Jobs,55000.0,62000,"Data Engineer - 18-Month Fixed-Term - London About the Role My client is seeking an experienced Data Engineer to join their Technology team on an 18-month fixed-term contract. You'll play a key role in building and optimising data pipelines, enabling analytics and AI, and integrating enterprise systems like CRM, HR, and Finance. Key Responsibilities Design and develop scalable data pipelines using Azure Data Factory, dbt, and Synapse Build enriched datasets for Power BI and AI/ML use cases Impl…"
5285380264,Data Engineer,Tenth Revolution Group,,full_time,2025-07-04T17:36:43Z,"Farringdon, Central London",IT Jobs,80000.0,80000,"Senior Data Engineer - London/Hertfordshire - Hybrid Are you a technically strong Azure Data Engineer looking to join a forward-thinking, innovative company? Here's your chance to work with a leading construction and infrastructure company who foster a culture of collaboration, support, and strong communication. You'll be responsible for ensuring seamless integration and optimization of diverse business data streams - from CRM, finance, procurement to fleet and commercial data - enabling reliab…"
5292675949,Data Engineer,Experis,contract,,2025-07-08T23:14:01Z,UK,IT Jobs,49702.4,49702.4,ROLE TITLE: Data Engineer LOCATION: Remote CLEARANCE: BPSS The ideal candidate will have active SC Clearance or be eligible to undergo SC Clearance. We are actively looking to secure a Data Engineer to join Experis. Experis Consultancy is a Global entity with a well-established team with over 1000 consultants on assignment across 20 clients globally. Our UK operation is growing and has very aggressive plans for expansion over the coming years. We form part of the Manpower group of companies tha…
5160306447,Data Engineer,Search Allies ltd,,full_time,2025-04-24T18:02:52Z,"Bristol, South West England",IT Jobs,55000.0,75000,"Our client, a leader in the renewable energy industry, is looking for a Data Engineer to join their growing data team. They are committed to digital transformation and innovation, and they need an experienced professional to maintain and improve their in-house data systems. This role will focus on ensuring smooth data flow, security, and automation across the business. The Role As a Senior Data Engineer, you will: * Maintain and improve internal data systems and AWS infrastructure. * Develop us…"
5269655482,Data Engineer,Digimasters Ltd,contract,,2025-06-26T16:03:04Z,"Theatreland, Central London",IT Jobs,78000.0,117000,"DATA ENGINEER (MICROSOFT AZURE & FABRIC) ABOUT DIGIMASTERS Digimasters Ltd was founded in 2017 as a digital transformation consultancy focused on technology, business process optimisation and data analytics. Digimasters works across all industries and provides experience in organisations of all sizes. Primarily based in London, UK, we work in many regions including the US, EU, APAC and the Middle East. Digimasters takes on additional talent during large programmes of work. For our engagements w…"
5269655408,Data Engineer,Tenth Revolution Group,,full_time,2025-06-26T16:02:42Z,"Bristol, South West England",IT Jobs,50000.0,60000,"Data Engineer Are you ready to shape the future of data engineering at a leading UK retailer? We're on the lookout for a talented Data Engineer to join a forward-thinking organisation as they embark on an exciting migration to Microsoft Fabric. This is your chance to be at the heart of a major transformation, integrating multiple data systems into a scalable, unified platform and building a brand-new data warehouse to power smarter, faster reporting. With offices across the UK and a vibrant tec…"
5249526673,Data Engineer,DGH Recruitment Ltd,,full_time,2025-06-14T00:33:08Z,"Grangetown, Cardiff",IT Jobs,50000.0,60000,"Data Engineer - Hybrid working My client is in search of a Data Engineer who will concentrate on data warehousing and business intelligence for the organisation. The role involves utilising tools such as Azure Data Factory, Power BI, Fabric, SSRS Reporting, and data cubes. Key Responsibilities Oversee Azure Data Factory, Data Lake, and Data Warehouse SQL environments Work with business and technical teams to gather and document data requirements Design, implement, update, and support data pipel…"
5282551313,Data Engineer,High Profile Resourcing Ltd,permanent,full_time,2025-07-03T22:59:49Z,"Reedley, Burnley",IT Jobs,55000.0,55000,"Data Engineer Location: Burnley, Lancashire Contract: Permanent - 37.5 hours per week – Hybrid (2 days a week in office) Salary: Up to £55,000 DOE  performance bonuses  great benefits Are you a passionate Data Engineer looking to work on meaningful projects that make a difference to the environment? Fancy joining a friendly, inclusive team where your ideas matter, your work has real impact, and your skills will help protect and improve infrastructure across the UK? We’re partnering with an inno…"
5256808284,Data Engineer,Huntress - Key Accounts,contract,,2025-06-18T19:14:57Z,"Farringdon, Central London",IT Jobs,85280.0,95680,"Data Engineer- London/ Remote- 3 Months- £41-£46 ph PAYE A global technology company are looking for an experienced Data Engineer to join their team on an initial 9 month assignment. The data warehouse team works very closely with Product Managers, Product Analysts and Internet Marketers to figure out ways to acquire new users, retain existing users and optimize user experience - all of this using massive amounts of data. In this role, you will see a direct link between your work, company growt…"
5252996554,Data Engineer,Tenth Revolution Group,,full_time,2025-06-16T13:02:48Z,"Bestwood Village, Nottingham",IT Jobs,50000.0,60000,"Data Engineer I am working with a data driven Microsoft partnered consultancy who are looking for a Data Engineer to join their growing team. You will have the opportunity to work with some of the latest Microsoft technologies with a focus on projects on Databricks implementations. You will join a team at the centre of a number of data-driven projects where you will be responsible for the design, development and creation of data solutions. You will work on the full end-to-end product lifecycle …"
5290687171,Data Engineer,Citywire,,full_time,2025-07-07T20:06:00Z,"London, UK",Engineering Jobs,54261.87,54261.87,"Data Engineer We’re looking for a Data Engineer to join our fast-moving, hands-on data engineering team. This isn’t a traditional pipelines-for-analysts role - you’ll be building data systems and products that directly power real-time applications, internal tooling, and commercial projects across the business. Entrepreneurial and autonomous - we prototype fast, ship often, and embrace hands-on problem-solving; maturing projects as they become foundational parts of the company's infrastructure, …"
5246820813,Data Engineer,First Military Recruitment Ltd,,full_time,2025-06-12T18:20:55Z,"Threlkeld, Keswick",Engineering Jobs,31000.0,31000,"EY341 Data Engineer Location: Carlisle Salary: £31,000  Company Vehicle and Tools provided Working Hours: Monday - Friday (40 hours Per Week) Overview: First Military Recruitment are currently seeking a Data Engineer on behalf of one of our clients. Responsible for supporting the delivery of the Project Services Team to meet customer requirements to improve service delivery standards in respect of new store openings, store closures and changes to existing estate in particular structured cabling…"
5246815281,Data Engineer,First Military Recruitment Ltd,,full_time,2025-06-12T18:20:22Z,"Glasgow, Scotland",Engineering Jobs,31000.0,31000,"EY342 Data Engineer Location: Glasgow Salary: £31,000  Company Vehicle and Tools provided Working Hours: Monday - Friday (40 hours Per Week) Overview: First Military Recruitment are currently seeking a Data Engineer on behalf of one of our clients. Responsible for supporting the delivery of the Project Services Team to meet customer requirements to improve service delivery standards in respect of new store openings, store closures and changes to existing estate in particular structured cabling,…"
5246445766,Data Engineer,First Military Recruitment Ltd,,full_time,2025-06-12T12:54:52Z,"Hyde Park, Leeds",IT Jobs,31000.0,31000,"EY340 Data Engineer Location: Leeds Salary: £31,000  Company Vehicle and Tools provided Working Hours: Monday - Friday (40 hours Per Week) Overview: First Military Recruitment are currently seeking a Data Engineer on behalf of one of our clients. Responsible for supporting the delivery of the Project Services Team to meet customer requirements to improve service delivery standards in respect of new store openings, store closures and changes to existing estate in particular structured cabling, s…"
5248448142,Data Engineer,Reed Technology,contract,,2025-06-13T12:26:13Z,"Bristol, South West England",IT Jobs,156000.0,169000,"Data Engineer  Bristol - Hybrid 1 - days per week on site  £600 (neg) per day Inside IR35  What You'll Be Doing Providing expertise newly formed Analytics & Data Team and support the team in building tools and data processes. Build the Backbone: Design and maintain scalable, reusable data pipelines that power analytics and AI initiatives. Bridge IT & Data: Lead the integration of systems to unlock new platform capabilities and deliver innovative features. Operationalize AI: Deploy production-re…"
5282031711,Data Engineer,WeDoData,,full_time,2025-07-03T17:06:13Z,"Badgers Dene, Grays",IT Jobs,46000.0,46000,"WeDoData are working exclusively with a forward-thinking further education college in Greater London, who are looking for multi-skilled Data Engineer to join their busy MIS function. The senior leadership team really understands the value of a high performing data function and have embraced technology in order to deliver the best service possible. They are looking for a detail-driven data professional to take the lead in managing and optimising the colleges data warehouse and also to build and …"
5255362924,Data Engineer,Big Red Recruitment Midlands Limited,permanent,full_time,2025-06-17T21:15:22Z,"Gonerby Hill Foot, Grantham",IT Jobs,45000.0,55000,"If you’re someone who thrives on solving real-world problems with clean, scalable code, we want to hear from you. We're looking for a Data Scientist to help us shape the future of data in a fast-paced FinTech business who are evolving their data strategy. You will take ownership of evolving and optimising the new data warehouse, designing robust data pipelines from scratch, and playing a key role in how data is managed and deliver to customers, with some face-to-face client interaction. Looking…"
5233775455,Data Engineer,Sanderson Recruitment,,,2025-06-05T01:39:24Z,"Bristol, South West England",IT Jobs,50000.0,50000,"Data Engineer Location: Bristol Salary: £50,000 Eligibility: Must have the right to work in the UK Are you passionate about building powerful data systems and shaping the future of data-driven products? A leading technology company is looking for a skilled Data Engineer to join their growing team. As a Data Engineer, you'll play a key role in designing, building, and optimising scalable data pipelines and infrastructure. You'll work across the full data lifecycle-from ETL and data modelling to …"
5275649720,Data Engineer,Robert Half,contract,,2025-06-30T12:03:06Z,"The City, Central London",IT Jobs,117000.0,143000,"Robert Half is partnering with a leading property firm to recruit an experienced Azure Data Engineer for an initial 12-month rolling contract Role: The Data Engineer will be required too, design, develop, and maintain scalable and reliable data infrastructure Collaborate with analysts and data scientists to meet data needs Collect, clean, and process data from multiple sources Build and optimise data models and schemas Enhance performance of data systems and resolve pipeline issues Stay updated…"
5224231798,Data Engineer,Franklin Bates Limited,,,2025-05-31T01:25:08Z,"South West London, London",IT Jobs,90000.0,90000,"Join a world-leading cybercrime SaaS organisation in an urgent, vital Data Engineer role to help build, improve and maintain their vast data estate which leveraging the data for problem-solving. Our client is headquartered in the UK and, whilst being well-established with significant sector success behind them, serving the largest names globally across the banking and government spaces amongst others, they are very much in scale up mode and are looking to advance their capabilities, increase th…"
5264372903,Data Engineer,Adecco,permanent,full_time,2025-06-23T19:32:07Z,"Farringdon, Central London",IT Jobs,60000.0,70000,"Data Engineer Bond street 50-70k ROLE OBJECTIVE This role requires a strong understanding of data architecture, data modelling, and performance optimisation. The role will contribute significantly to the company's success. There are opportunities for professional development, such as training programs, certifications, and career advancement paths. KEY RESPONSIBILITIES Design, develop, and maintain scalable data pipelines SQL, Azure ADF, Azure Functions, DBT Collaborate with analysts and stakeho…"
5208558252,Data Engineer,Footasylum,,,2025-05-21T07:08:10Z,"Healey, Rochdale",IT Jobs,42152.24,42152.24,"The Opportunity We’re hiring for a Data Engineer to join our Data team. As a Data Engineer you will support the growth of the Data Engineering function; mentor junior members of the team and help build effective practices that drive a culture of technical excellence and continuous improvement. You will be part of a growing team, developing the data engineering community of practice and defining data standards across the organisation. The Team The data team is an enabling team and as such it is …"
5249297586,Data Engineer,Searchability  Ltd,,,2025-06-13T19:56:10Z,"The City, Central London",IT Jobs,50447.27,50447.27,"Data Engineer Opportunity for a Data Engineer to join an organisation operating in the Consumer Goods space who're on an exciting growth journey Salary up to £50,000  some fantastic benefits including remote working, bonus opportunity, wellness days, employee assistance programmes and much more Apply online or contact Chelsea Hackett via WHO WE ARE: We collaborate with companies in the consumer goods sector to strengthen their data capabilities, unlock growth opportunities, and generate actiona…"
5288090637,Data Engineer,Thorn SDS Limited,,,2025-07-05T20:31:25Z,"Hereford, Herefordshire",IT Jobs,37711.55,37711.55,"Overview Of Role Thorn SDS is a specialist Managed Service Provider based in Alton, Hampshire, committed to enabling technology organisations and professionals to thrive in the Space, Defence, and Security sectors. We are currently seeking a skilled Data Engineer to work onsite, 5 days per week at a secure site in the Hereford area. As a Thorn SDS Data Engineer, you will be responsible for designing, building, and maintaining scalable, reliable data pipelines and infrastructure to support missi…"
5253317510,Data Engineer,Chroma Recruitment Ltd,,,2025-06-16T17:56:03Z,"Manchester, Greater Manchester",IT Jobs,80000.0,80000,"Chroma is currently working with a prominent high street retailer who is looking for a Data Engineer to join their growing team in Manchester . Offering up to £80K with excellent benefits and hybrid working (3 days per week on site) , this is an excellent opportunity for someone keen to get involved in the early stages of strategic data projects and deliver robust data solutions. The company is a well-known retailer with hundreds of shops across the UK, France and the USA. They have built a str…"
5253243216,Data Engineer,Tenth Revolution Group,permanent,full_time,2025-06-16T16:51:03Z,"London, UK",IT Jobs,75000.0,85000,Snowflake Data Engineer I am looking for a Data Engineer to join a well-known and successful organisation to deliver on a variety of data driven projects. The business is looking for someone to add a level of expertise to their team of Data Engineers and you will be given the platform to guide best practice when it comes to Data Engineering principles. The organisation is committed to becoming leaders in their industry within the UK and are looking to leverage their data in order to succeed in …
5293986872,Data Engineer,FT Recruitment Group,permanent,,2025-07-09T17:59:46Z,"Aberdeen, Aberdeenshire",IT Jobs,30000.0,50000,"We’re excited to be partnering with a leading, private equity-backed client in the Energy sector, who is expanding their data team with a newly created opportunity for a Data Engineer . ‍ This role is ideal for a candidate who graduated from a data-focused degree (such as Data Science or Data Engineering) who has gained some hands-on experience in a professional setting and is ready to take the next step in their career. ‍ As a Data Engineer, you’ll play a key role in developing data pipelines …"
5210489054,Data Engineer,dentsu,permanent,full_time,2025-05-22T08:55:27Z,UK,IT Jobs,39859.0,39859,"This individual has to be first and foremost, a Marketer, while understanding and viewing data as enablers to achieve efficiency. Job Title: Data Engineer Job Description: About Happy Marketer Happy Marketer, a Merkle Company, is an award-winning, data-driven digital consulting firm that has been around for 12 years and helps brands maximize their digital marketing investments across the entire customer journey right from awareness to conversion to loyalty. Within the digital realm, our areas o…"
5267676514,Data Engineer,Reilly People,permanent,full_time,2025-06-25T17:32:28Z,"Bristol, South West England",IT Jobs,55000.0,60000,"A high-growth media tech company in central Bristol is looking to add a Bristol-based experienced Data Engineer to help shape the next era of video-on-demand analytics and contribute to the ongoing development of its industry-leading platform. This hybrid role offers the opportunity to work across its full technology stack, from data pipeline engineering to metadata enrichment in a small collaborative and high-performing team. It’s ideally suited to someone who combines strong technical ability…"
5230267211,Data Engineer,Granite Recruitment and Consulting Ltd,,,2025-06-03T09:31:33Z,"Bristol, South West England",IT Jobs,50000.0,50000,"Data Engineer - Bristol - £45,000 - £52,000 This is a great opportunity for an experienced Data Engineer to join a leading software house in Bristol. The role will not only have responsibility for designing, building & optimising data driven solutions, but will also be part of the team incorporating AI & Machine Learning into the product suite. It would suit a Data Engineer with an in-depth knowledge of SQL databases and a broad understand across data, including storage, access and governance. …"
5261150909,Data Engineer,Singular Recruitment,,,2025-06-21T08:01:24Z,"Central London, London",IT Jobs,70000.0,70000,"Data Engineer (one day a week in the central London office) Sports Analytics This role is a unique opportunity for a Data Engineer to combine technical challenges with creativity in a collaborative, high-standard work environment. By joining this team, youll not only be part of a creative and open work culture focused on innovation and excellence but also have the chance to work with and collaborate with some of the most well-known footballers in the industry. This position offers significant o…"
5261151040,Data Engineer,Fusion People,contract,,2025-06-21T08:01:47Z,"The City, Central London",IT Jobs,117000.0,208000,"Data Engineer - MS Fabric - UK role (WFH) - 6 months initial contract - Top rates - Outside IR35 Major consultancy urgently requires a Data Engineer with experience of MS Fabric (tech stack is Microsoft Fabric, PySpark/RSpark and Github) for an initial 6 months contract (WFH and Outside IR35) who is passionate about building new capabilities from the ground up and want to help explore the full potential of your data platform. As aa Data Engineer you will have hands-on technical ability and expe…"
5260804049,Data Engineer,Fusion People Ltd,contract,,2025-06-21T01:18:42Z,"London, UK",IT Jobs,117000.0,208000,"Data Engineer - MS Fabric - UK role (WFH) - 6 months initial contract - Top rates - Outside IR35 Major consultancy urgently requires a Data Engineer with experience of MS Fabric (tech stack is Microsoft Fabric, PySpark/RSpark and Github) for an initial 6 months contract (WFH and Outside IR35) who is passionate about building new capabilities from the ground up and want to help explore the full potential of your data platform. As aa Data Engineer you will have hands-on technical ability and expe…"
5236625721,Data Engineer,N Consulting Ltd,contract,,2025-06-06T18:56:19Z,"Edinburgh City Centre, Edinburgh",IT Jobs,117000.0,143000,Role : Data Engineer Location : Edinburgh Experience : 8 Years Contract Role Job Description: Oracle as primary skill and Snowflake/Other Data Engineering as secondary Strong hands-on Oracle PL/SQL development and Performance tuning skills. This person should ideally have some solution design experience or be able to design based on the requirements/discussions with cross-functional teams (if/wherever needed). The candidate is expected to have some experience working in a Software Development/W…
5258022960,Data Engineer,Method Resourcing,contract,,2025-06-19T13:15:16Z,"London, UK",Trade & Construction Jobs,143000.0,143000,Data Engineer l AWS l Datawarehouse l snowflake l SQL l Terraform l Python l Marketing l Appsflyer l Serverless l Start up l Stakeholder management l £550 PD l Outside IR35 l 3 months l London - Remote Method Resourcing are partnering with an exciting start up based in London to help move their third party marketing solution data into snowflake. Experience Extracting data from third party solutions into Snowflake In-depth Snowflake knowledge for data modelling Worked on Serverless AWS platforms…
5242015799,Data Engineer,Trainline,,,2025-06-10T04:55:36Z,"London, UK",Engineering Jobs,46987.69,46987.69,"About Us We are champions of rail, inspired to build a greener, more sustainable future of travel. Trainline enables millions of travellers to find and book the best value tickets across carriers, fares, and journey options through our highly rated mobile app, website, and B2B partner channels. Great journeys start with Trainline Now Europe’s number 1 downloaded rail app, with over 125 million monthly visits and £5.9 billion in annual ticket sales, we collaborate with 270 rail and coach compani…"
5166528525,Data Engineer,Clarksons,,,2025-04-28T09:47:02Z,"London, UK",IT Jobs,52955.73,52955.73,"Role Summary As part of the Digital Transformation team, you will be helping us build the best shipping data platform and reporting, enabling us to provide accurate and timely insights to the business and our clients. We’ve been building out a central data platform for the last year and have proved its worth. We are now looking for an individual to help scale the platform and accelerate its roll out across the business. What you’ll be doing Work with data engineers & analysts to problem solve, …"
5210489758,Data Engineer,idfc first bank,,full_time,2025-05-22T08:55:31Z,UK,IT Jobs,42982.92,42982.92,"Role/ Job Title: Data Engineer Business : New Age Function/ Department: Data & Analytics Place of Work : Mumbai/Bangalore Roles & Responsibilities 'Minimum 2-3 years of Data Engineering experience Proven experience in in SQL, Spark, Hadoop ecosystem Have worked on multiple TBsof data volume from ingestion to consumption Work with business stakeholders to identify and document high impact business problems and potential solutions Good understanding of Data Lake/Lakehouse architecture and experie…"
5257134326,Data Engineer,Corecom Consulting,permanent,,2025-06-18T20:00:50Z,"Gateshead, Tyne & Wear",IT Jobs,50000.0,50000,"Data Engineer Newcastle (Hybrid, 2 days on-site) Up to £50,000 | Permanent | Health-Tech We're working with a health-tech organisation who are rebuilding their core client records system in-house and using this as a chance to modernise their data environment. They're looking for a Data Engineer to help design and build a new data warehouse, bring together multiple data sources, and support the delivery of consistent, accurate reporting across the business. You'll work closely with a strong BI t…"
5257777564,Data Engineer,Evelyn Partners,,full_time,2025-06-19T10:14:28Z,"Hillhead, Glasgow City Centre",IT Jobs,52881.85,52881.85,"Evelyn Partners is a UK leader in wealth management, providing personalised, expert investment management and financial planning advice to support clients in embracing what's next. Our success hinges on our people and that's our secret for longevity. We are a team of passionate professionals and everything we do is guided by our purpose - placing the power of good advice into more hands, we go further to understand the needs of our clients and what matters most to them. We're here to help them …"
5261540141,Data Engineer,Bottomline,,,2025-06-21T13:04:57Z,"Theale, Wedmore",IT Jobs,45241.13,45241.13,"Why Choose Bottomline? Are you ready to transform the way businesses pay and get paid? Bottomline is a global leader in business payments and cash management, with over 35 years of experience and moving more than $16 trillion in payments annually. We're looking for passionate individuals to join our team and help drive impactful results for our customers. If you're dedicated to delighting customers and promoting growth and innovation - we want you on our team! The Role Bottomline is looking for…"
5259118768,Data Engineer,Mattioli Woods,permanent,full_time,2025-06-20T01:52:28Z,"Leicester, Leicestershire",IT Jobs,55779.57,55779.57,"?? Leicester ?? Full-Time, Permanent ?? Competitive Salary  Benefits Join Mattioli Woods during an exciting period of digital transformation. Were building a modern, enterprise-scale data platformand were looking for a Senior Data Engineer to help drive this forward using Azure, Databricks, and lakehouse architecture. If you're passionate about delivering robust, scalable data solutions that enable business insight and innovation, we want to hear from you. What You'll Be Doing: As a key member …"
5270662944,Data Engineer,Digimasters Ltd,contract,,2025-06-27T04:12:42Z,"Central London, London",IT Jobs,78000.0,117000,"DATA ENGINEER (MICROSOFT AZURE & FABRIC) ABOUT DIGIMASTERS Digimasters Ltd was founded in 2017 as a digital transformation consultancy focused on technology, business process optimisation and data analytics. Digimasters works across all industries and provides experience in organisations of all sizes. Primarily based in London, UK, we work in many regions including the US, EU, APAC and the Middle East. Digimasters takes on additional talent during large programmes of work. For our engagements w…"
5283515337,Data Engineer,High Profile Resourcing Ltd,permanent,,2025-07-04T07:08:30Z,"Burnley, Lancashire",IT Jobs,55000.0,55000,"Data Engineer Location: Burnley, Lancashire Contract: Permanent - 37.5 hours per week Hybrid (2 days a week in office) Salary: £50-55,000  performance bonuses  great benefits Are you a passionate Data Engineer looking to work on meaningful projects that make a difference to the environment? Fancy joining a friendly, inclusive team where your ideas matter, your work has real impact, and your skills will help protect and improve infrastructure across the UK? Were partnering with an innovative and…"
5214217908,Data Engineer,Leidos Innovations Uk,permanent,full_time,2025-05-24T11:55:08Z,"Farnborough, Hampshire",IT Jobs,47500.0,71557,"Senior Data Engineer Location: Farnborough, with flexibility to work from home dependent on business demands (we can consider applicants closer to our other Leidos Offices also) The Role: We are looking for an experienced Data Engineer to join us on a permanent basis. We need talented individuals to apply their software development and data engineering skills for solving problems with data across a number of critical UK sectors. We are on a mission to ensure that Leidos stands out in what is be…"
4858861320,Data Engineer,Nucleus Global,,,2024-09-10T12:41:10Z,UK,IT Jobs,58120.9,58120.9,"Inizio, the world’s leading healthcare and communications group providing marketing and medical communications services to healthcare clients. We have 5 main divisions within the group Medical, Advisory, Engage, Evoke and Biotech. Our Medical Division focuses on communicating evidence on new scientific and drug developments and educating healthcare professionals and payers on the appropriate use of therapy. We have a fantastic opportunity for a Data Engineer to support the build of AI capabilit…"
5241909697,Data Engineer,Rise Technical Recruitment Limited,,,2025-06-10T01:40:01Z,"London, UK",IT Jobs,70000.0,70000,"Mid-Level Data Engineer London - 4 Days on-site £50,000 - £70,000 DOE  Equity  Unlimited Annual Leave This is an excellent opportunity for a Junior Data Engineer to join a rapidly growing start-up offering great progression and the chance to further enhance your skills. This company is a platform designed to simplify the hiring process for businesses and enable individuals to find flexible work opportunities. By connecting businesses with skilled professionals for short-term staffing needs, thi…"
5270334721,Data Engineer,Equiniti,permanent,full_time,2025-06-26T21:37:41Z,"Blackfriars, Central London",IT Jobs,48647.77,48647.77,"Equiniti is a leading international provider of shareholder, pension, remediation, and credit technology. With over 6000 employees, it supports 37 million people in 120 countries. EQ's vision is to be the leading global share registrar, offering complementary services to its client base and our values set the core foundations to our success. We are TRUSTED to deliver on our commitments, COMMERCIAL in building long term value, COLLABORATIVE in our approach and we IMPROVE by continually enhancing…"
5274897069,Data Engineer,Equiniti,,full_time,2025-06-29T16:14:08Z,UK,IT Jobs,47866.02,47866.02,"Management Level F Equiniti is a leading international provider of shareholder, pension, remediation, and credit technology. With over 6000 employees, it supports 37 million people in 120 countries. EQ’s vision is to be the leading global share registrar, offering complementary services to its client base and our values set the core foundations to our success. We are TRUSTED to deliver on our commitments, COMMERCIAL in building long term value, COLLABORATIVE in our approach and we IMPROVE by co…"
5255691734,Data Engineer,Talent,contract,,2025-06-18T05:06:36Z,UK,IT Jobs,114400.0,117000,"Job Description Data Engineer. Central Government (SC Cleared ) ??450 per day, Inside IR35 Our Central Government Client is looking for a strong Data Engineer to join their Agile Team to work on a high-profile, Agile product in a large Azure environment. As The Successful Candidates, You Will Have a Strong Track Record In Public Sector, (GDS) Digital Projects And Possess Strong Azure Data Product Knowledge Including Azure Data Platform Capabilities Such As Azure Delta Lake, Azure Data Factory, …"
5277927894,Data Engineer,McGregor Boyall,contract,,2025-07-01T16:58:35Z,"London, UK",IT Jobs,104000.0,110500,"Data Engineer Location: London (Hybrid - 3 days/week in office or client site) Day Rate: £400-£425/day (Outside IR35) Start Date: ASAP Duration: 6 months NO SPONSORSHIP AVAILABLE An established London-based logistics company is undergoing a major transformation in its data and analytics capabilities and is seeking a Data Engineer to support the build and optimisation of their next-generation data platform. Working as part of a growing data team, you will play a critical role in designing and de…"
5278242927,Data Engineer,McGregor Boyall Associates Limited,contract,,2025-07-01T19:11:36Z,"Central London, London",IT Jobs,104000.0,110500,"Data Engineer Location: London (Hybrid - 3 days/week in office or client site) Day Rate: £400-£425/day (Outside IR35) Start Date: ASAP Duration: 6 months NO SPONSORSHIP AVAILABLE An established London-based logistics company is undergoing a major transformation in its data and analytics capabilities and is seeking a Data Engineer to support the build and optimisation of their next-generation data platform. Working as part of a growing data team, you will play a critical role in designing and de…"
5269429559,Data Engineer,Tenth Revolution Group,permanent,full_time,2025-06-26T13:57:08Z,"Bristol, South West England",IT Jobs,50000.0,60000,"Data Engineer Are you ready to shape the future of data engineering at a leading UK retailer? We're on the lookout for a talented Data Engineer to join a forward-thinking organisation as they embark on an exciting migration to Microsoft Fabric. This is your chance to be at the heart of a major transformation, integrating multiple data systems into a scalable, unified platform and building a brand-new data warehouse to power smarter, faster reporting. With offices across the UK and a vibrant tec…"
5203580606,Data Engineer,Leidos,permanent,,2025-05-17T15:02:47Z,"Farnborough, Hampshire",IT Jobs,39142.44,39142.44,"Description Senior Data Engineer Location: Farnborough, with flexibility to work from home dependent on business demands (we can consider applicants closer to our other Leidos Offices also) The Role: We are looking for anexperienced Data Engineer to join us on a permanent basis.We need talented individuals to apply their software development and data engineering skills for solving problems with data across a number of critical UK sectors. We are on a mission to ensure that Leidos stands out in …"
5256224977,Data Engineer,HelloFresh,,,2025-06-18T11:54:35Z,"London, UK",IT Jobs,45664.06,45664.06,"About The Team: The Data Engineering Team within the Data & Business Intelligence Team is at the heart of HelloFresh UK’s operational success. We design and implement bespoke data processing workflows tailored to the unique needs of the UK marketplace, while ensuring alignment with global data engineering strategies. As a Data Engineer, you will play a critical role in driving the UK data enablement function, with a focus on optimizing and scaling our data pipelines, improving the architecture …"
5271707360,Data Engineer,Agilis Search,permanent,full_time,2025-06-27T17:33:09Z,"Ipswich, Suffolk",IT Jobs,60000.0,70000,"An established organisation with a strong data-driven culture is seeking an experienced Data Engineer or Data specialist to play a key role in shaping the future of its business intelligence and analytics capabilities. As a skilled and versatile senior Data professional you will bridge the gap between data engineering and business intelligence. This role is ideal for someone who is equally comfortable designing complex data infrastructure and building intuitive, insight-driven dashboards. You’l…"
5236625719,Data Engineer,N Consulting Ltd,contract,,2025-06-06T18:56:19Z,"The City, Central London",IT Jobs,117000.0,143000,"Role : Data Engineer Location : London Contract Role Job Description; Strong software engineering background. Data Streaming platforms experience within Kafka ecosystem . Strong knowledge of deploy and release services, automation, and troubleshooting. Solid experience with public cloud platforms, preferably using AWS . Experience of using a data driven and scientific approach to fact finding. Financial services knowledge. Experience using mathematical and statistical models to assess trends. S…"
5282396303,Data Engineer,Places for People,,full_time,2025-07-03T20:32:36Z,UK,IT Jobs,53030.58,53030.58,"At Places for People, we hire People, not numbers! So, if you like the sound of one of our jobs, please apply - you could be just who we're looking for! Of course, experience and track record are important, but we're more interested in hiring someone that embodies our People Promises. That's someone that does the right thing, is enthusiastic and motivated to grow, believes in Community spirit, is respectful and enjoys their work. As the UK's leading Social Enterprise we're dedicated to creating…"
